Transcript,True TPM
ENST00000826302.1,16.53886616262636
ENST00000635092.2,85.22578991965625
ENST00000654537.1,2092.6008505218
ENST00000641757.1,105.77668961659462
ENST00000783081.1,59.76477575761225
ENST00000700449.1,16.90714051037715
ENST00000849781.1,9.872491030882165
ENST00000427317.1,240.26667897897607
ENST00000618051.2,14.156148156146292
ENST00000411708.2,1323.3565107404918
ENST00000751308.1,95.57892285003703
ENST00000440032.2,147.75644397616378
ENST00000837342.1,9.178161991347597
ENST00000602916.2,58.3045543603931
ENST00000772896.1,11.44127042757029
ENST00000772897.1,214.39612776663526
ENST00000470357.1,35.01940214728013
ENST00000487194.1,2133.7551782804444
ENST00000463106.1,5.84064853994847
ENST00000494684.1,120.39102576037928
ENST00000789962.1,639.7374188011644
ENST00000451646.1,45.28261849948001
ENST00000054668.5,129.25911471147865
ENST00000492571.1,14.301588034462862
ENST00000674210.1,268.313813074898
ENST00000469225.1,5.873507322170402
ENST00000467067.1,55.76050728172073
ENST00000487559.1,5.3063071233331085
ENST00000777672.1,37.01090433733964
ENST00000777673.1,9.198378207187568
ENST00000777675.1,719.4994307071512
ENST00000778015.1,8.791713065396117
ENST00000777813.1,22.017910576782896
ENST00000777819.1,270.80276592218416
ENST00000453364.1,132.08015442432307
ENST00000778347.1,378.4350258276628
ENST00000775481.1,7.579062987410446
ENST00000775482.1,127.3513709599946
ENST00000289877.8,46.96114954756568
ENST00000481265.1,6.0173828617624725
ENST00000514428.1,45.89080995673798
ENST00000653698.1,11.908926918431055
ENST00000444276.1,485.1463530961753
ENST00000486051.5,93.49396356857811
ENST00000835135.1,335.7639160653794
ENST00000835136.1,19.560017358609628
ENST00000847255.1,5.367691138898659
ENST00000847252.1,67.22034134508098
ENST00000847409.1,83.52127412126312
ENST00000480186.7,408.37595518099187
ENST00000377436.6,35.46550918100345
ENST00000377442.3,5.590446728330865
ENST00000400906.2,58.00088480643273
ENST00000464985.5,43.24326322846463
ENST00000466131.1,665.6171409227301
ENST00000782883.1,1304.2720457331918
ENST00000632503.1,2.3673830533237847
ENST00000782884.1,43.761146620422295
ENST00000783006.1,9.83760590356456
ENST00000377403.7,2.2827504679474995
ENST00000602477.1,0.7470596969701532
ENST00000495451.1,125.23552765313427
ENST00000785043.1,17.62052196651121
ENST00000785044.1,298.9575807472505
ENST00000450402.1,5.080369472096297
ENST00000736036.1,36.22360092000259
ENST00000735987.1,11.863817346770329
ENST00000827163.1,3.856014502366718
ENST00000827164.1,43.141153988255745
ENST00000775395.1,168.67109676299654
ENST00000775397.1,2.7858997372002374
ENST00000775517.1,101.6644722449832
ENST00000775518.1,4.180243950013169
ENST00000821536.1,56.91398577258134
ENST00000441033.2,15.035332875114873
ENST00000416541.5,2.423013464498495
ENST00000510900.1,271.36876068280435
ENST00000698789.1,7.066097641392819
ENST00000698719.1,16.07724237175421
ENST00000415330.5,62.08221565009647
ENST00000361311.4,70.09532366535962
ENST00000464286.1,29.670079616789742
ENST00000377258.5,39.211865784630575
ENST00000648956.1,10.960797128774686
ENST00000738599.1,70.59665562915609
ENST00000445884.2,588.5727370961495
ENST00000738455.1,29.971749086577674
ENST00000400903.6,5.9445746705525355
ENST00000377205.6,3.3551663412398147
ENST00000492735.1,503.7275287469176
ENST00000636827.2,300.9775644009482
ENST00000294435.8,6.68170192970105
ENST00000488228.1,7.4572566179699225
ENST00000465408.1,199.98051550161588
ENST00000416729.2,12.282540311950461
ENST00000635499.1,77.62940159030653
ENST00000470616.1,16.09273104455937
ENST00000641619.1,4.554049843035066
ENST00000641117.1,87.00132720964908
ENST00000641456.1,14.62719336624573
ENST00000498356.1,370.03096129673537
ENST00000496718.1,33.01236131275222
ENST00000602296.6,141.72161898404377
ENST00000465026.1,16.90714051037715
ENST00000464507.1,85.47498813579558
ENST00000476658.5,690.3976288249571
ENST00000377036.2,20.835670664605914
ENST00000492696.1,116.92978376976836
ENST00000824750.1,20.82824791053943
ENST00000663738.1,4.356116522319008
ENST00000472814.1,27.778694275364675
ENST00000757011.1,1459.6889342952234
ENST00000830438.1,323.90521819880433
ENST00000830207.1,7.365191721451774
ENST00000830206.1,199.25552474257603
ENST00000830354.1,573.449781931128
ENST00000832856.1,21.23062382340191
ENST00000377004.9,41.79048740878069
ENST00000520253.1,1.7702686333459754
ENST00000607145.1,168.00256288759823
ENST00000612387.1,12.829688805109543
ENST00000480221.1,34.32381128271088
ENST00000400898.3,5.752153865100766
ENST00000487300.1,27.339205931673686
ENST00000715294.2,34.72818050780172
ENST00000485606.1,45.49089004426096
ENST00000703144.1,36.956315982859785
ENST00000420480.1,18.61543999730976
ENST00000376819.4,170.87311027506618
ENST00000476934.1,34.3992068044741
ENST00000838067.1,17.436591674585205
ENST00000483738.1,44.96838161589902
ENST00000784695.1,87.22848472194582
ENST00000784784.1,339.5173744766793
ENST00000784785.1,16.805085336270245
ENST00000760481.1,36.956315982859785
ENST00000760482.1,640.3898987699441
ENST00000304391.6,8.380060948621718
ENST00000649975.1,143.0430955454554
ENST00000453135.2,46.36636239152283
ENST00000642131.1,3.988599528236061
ENST00000466919.1,21.581724579137756
ENST00000471895.1,48.8746077432619
ENST00000445656.5,123.18771994286595
ENST00000376655.1,3.813756809190097
ENST00000474239.1,36.40404226954183
ENST00000779474.1,127.65260236874278
ENST00000471765.1,17.47306989984584
ENST00000475041.1,66.86564885981763
ENST00000376620.3,2.235580142432097
ENST00000642002.1,91.28008100684494
ENST00000413656.5,2245.4211886872245
ENST00000446542.5,12.139720075764988
ENST00000376480.7,4.8842850363311765
ENST00000376476.1,126.19972738102943
ENST00000376468.4,82.57753091085335
ENST00000833918.1,26.87299682151323
ENST00000660618.1,209.41194094544105
ENST00000376572.8,10.36979281392057
ENST00000470133.1,11.536087585809822
ENST00000481933.1,49.99135689173509
ENST00000676295.1,23.89052463422858
ENST00000675043.1,1.9441637365284712
ENST00000460823.1,30.60989103920638
ENST00000413146.6,1.7672719873310012
ENST00000647616.1,579.6208822796688
ENST00000782365.1,14.228496443145335
ENST00000492361.1,6.9931292872952655
ENST00000743341.1,68.97402517521729
ENST00000744993.1,49.58386986090819
ENST00000647414.1,271.36876068280435
ENST00000473099.1,18.117413041488746
ENST00000729191.1,135.48298283029322
ENST00000810572.1,54.80398564387344
ENST00000843080.1,11.472702489184496
ENST00000714547.1,30.35560326317974
ENST00000812171.1,94.43360139338795
ENST00000376221.2,4.1204377958195915
ENST00000359318.8,1.0298554145655132
ENST00000620146.2,19.616165633908352
ENST00000474179.1,23.072175171619644
ENST00000332296.7,15.466902615048726
ENST00000400814.3,427.991457441288
ENST00000818566.1,39.62109778048535
ENST00000619922.1,325.93667949761215
ENST00000317869.7,11.047787582177662
ENST00000235349.6,4.5391996805034305
ENST00000235347.4,115.01290206862463
ENST00000697200.1,35.80762020204207
ENST00000330881.6,2.676963914143049
ENST00000415464.6,58.27065636367195
ENST00000376189.5,2.4279440151529976
ENST00000610289.2,2.8800439352159697
ENST00000617807.3,8.805616670665591
ENST00000611860.1,43.290225011020965
ENST00000458709.1,4.686940186378402
ENST00000621994.3,10.83753556936805
ENST00000434606.2,231.88953257254872
ENST00000448180.1,319.2445395130925
ENST00000751273.1,10.18552123430038
ENST00000437631.1,445.8818019494515
ENST00000697343.1,15.673299981054381
ENST00000624207.2,312.82195388529664
ENST00000415919.3,10.16486094782107
ENST00000638454.1,3.137538471873145
ENST00000624297.3,5.89561934973622
ENST00000504262.1,265.0018544328917
ENST00000622421.3,36.01995649434528
ENST00000621519.5,2.6599131885752585
ENST00000357367.7,48.24720584668601
ENST00000437300.2,44.0164817503363
ENST00000376152.2,105.24128374529134
ENST00000432559.2,152.25232261688592
ENST00000602491.1,15.675914812549385
ENST00000376101.4,5.901173395284722
ENST00000376098.4,10.58571281638316
ENST00000727253.1,492.53977178365847
ENST00000376085.4,3.8524572934161956
ENST00000780699.1,11.600176961286543
ENST00000563570.1,157.58730966276062
ENST00000738832.1,10.790862289568878
ENST00000401091.2,22.5124728089658
ENST00000441809.2,121.20501521555335
ENST00000728760.1,186.53338340664965
ENST00000487453.1,252.1153011400357
ENST00000690275.1,169.95608106070983
ENST00000801165.1,72.32640454778056
ENST00000400797.3,138.66466359900826
ENST00000449215.2,105.4265732245958
ENST00000849106.1,22.33189147627356
ENST00000416175.1,25.620022736583778
ENST00000666715.1,20.11868268578258
ENST00000721914.1,139.55996961136512
ENST00000724558.1,128.6547519769665
ENST00000720243.1,610.5356295413972
ENST00000667108.1,66.38038388302438
ENST00000849204.1,230.80144834891362
ENST00000434578.6,17.95191276115274
ENST00000625027.2,359.8422241052153
ENST00000400795.3,158.8080564277538
ENST00000612442.1,280.9980754597362
ENST00000472449.1,91.37994980444543
ENST00000439788.1,419.3296431122564
ENST00000497590.1,71.38570437714796
ENST00000488764.1,47.455269387081316
ENST00000469637.1,40.32061509302358
ENST00000606186.1,60.34774141709762
ENST00000375826.4,6.746468022719153
ENST00000826432.1,202.8573659561667
ENST00000723906.1,22.913929800072186
ENST00000548451.1,100.22552894551575
ENST00000345034.2,41.3827941574548
ENST00000477849.1,43.459508766977024
ENST00000606262.1,244.69123277713805
ENST00000453804.1,12.949034747482655
ENST00000763276.1,179.7913924332474
ENST00000465575.1,449.3612309250168
ENST00000746728.1,88.85241927793949
ENST00000509138.1,16.50618065637611
ENST00000317122.2,10.13197825975695
ENST00000431782.1,93.74836891162187
ENST00000696689.1,1134.7999201258576
ENST00000321418.6,47.671960114876214
ENST00000487496.1,1069.0107829517103
ENST00000494020.1,25.401847360481483
ENST00000416882.2,118.68031846715897
ENST00000424379.1,144.55605136372463
ENST00000505954.1,147.5947671581573
ENST00000329454.2,2.7483143837204054
ENST00000406363.2,58.00088480643273
ENST00000491433.1,385.1709243456309
ENST00000824600.1,45.91884343869078
ENST00000447882.1,88.97863010077748
ENST00000684650.1,26.046135380851283
ENST00000494078.1,15.538841696979185
ENST00000461614.1,76.36230776801199
ENST00000426353.1,230.2976308490711
ENST00000748738.1,158.6564230254659
ENST00000441785.1,7.175367192548378
ENST00000747291.1,14.92784166599877
ENST00000602586.1,92.26187257581391
ENST00000375599.8,21.225228493332434
ENST00000434014.1,1715.169022133082
ENST00000719072.1,459.2723123448143
ENST00000719073.1,41.83035431782795
ENST00000444116.1,17.676460131484255
ENST00000492354.1,13.50682174851359
ENST00000375577.5,7.352224834618233
ENST00000612240.1,214.6898422685868
ENST00000513161.1,35.142191074865266
ENST00000509727.1,728.9129377855689
ENST00000591316.1,13.359128938141895
ENST00000457898.1,18.016915835095283
ENST00000420820.8,21.4958824364505
ENST00000816378.1,27.854709173330438
ENST00000737641.1,23.63809644941409
ENST00000415386.2,5.395431144784439
ENST00000737527.1,167.23930036059753
ENST00000438396.1,28.40859663988541
ENST00000599908.1,173.2454627116424
ENST00000449853.2,13.642313377338805
ENST00000719521.1,11.175906439062862
ENST00000715333.1,60.67559396048805
ENST00000715334.1,10.014541261542341
ENST00000412962.4,12.047785664805353
ENST00000719727.1,318.72110476802953
ENST00000741128.1,27.294534026556573
ENST00000741207.1,39.536697808881954
ENST00000270691.10,4.42614065295512
ENST00000624517.2,126.27406454618614
ENST00000492551.2,3.566237152914736
ENST00000633433.1,117.27651433388594
ENST00000849131.1,12.104532481342481
ENST00000465291.1,30.571476618324716
ENST00000633627.1,7.288069295049137
ENST00000849357.1,114.10010125855617
ENST00000457096.1,192.87041212741485
ENST00000849269.1,46.29782379227445
ENST00000442552.7,86.00588868322288
ENST00000422345.1,85.22578991965625
ENST00000414128.1,108.8996204528941
ENST00000789965.1,183.27552315010718
ENST00000790100.1,24.279440151529975
ENST00000453917.1,8.220597846581017
ENST00000606899.2,320.0048816906633
ENST00000703056.2,4.767196011487621
ENST00000654887.2,1606.9656908135184
ENST00000446261.1,26.264551610460103
ENST00000509619.1,14.65285510899353
ENST00000617114.5,160.6178348485829
ENST00000475506.1,75.92843101933012
ENST00000466151.1,3.468491450218568
ENST00000375481.1,142.92688477503023
ENST00000755429.1,43.16344915827551
ENST00000755428.1,437.10811738181184
ENST00000635428.1,17.00351671849819
ENST00000648847.1,14.934514818285763
ENST00000375460.3,41.904684413302284
ENST00000835437.1,9.578127766199898
ENST00000828051.1,39.35557419326535
ENST00000828052.1,583.0885410628989
ENST00000819778.1,69.14012758382708
ENST00000495593.1,9.234992715752224
ENST00000789018.1,77.67295733377861
ENST00000430540.1,41.07603645308022
ENST00000617065.1,2.5006369497384164
ENST00000737115.1,99.06720470587777
ENST00000737018.1,19.393484703079675
ENST00000641892.1,2.0745472956101123
ENST00000786211.1,8.59272367502707
ENST00000569711.1,25.350447426526642
ENST00000473951.1,283.375751482857
ENST00000624418.1,49.67664226276271
ENST00000719176.1,147.09502744724173
ENST00000718982.1,57.20635213785145
ENST00000718832.1,63.75669780249093
ENST00000724234.1,13.091108796436226
ENST00000400664.3,14.071968880688534
ENST00000596113.1,1522.8502988275418
ENST00000769462.1,3.5270808328236116
ENST00000713642.1,3.0305251858223192
ENST00000837662.1,14.967970272627799
ENST00000849231.1,457.9017221560478
ENST00000416166.1,8.352127412126311
ENST00000732035.1,675.0102973162428
ENST00000833753.1,13.722005605903032
ENST00000823875.1,590.7202098949847
ENST00000606379.1,220.95575164355324
ENST00000419533.1,5.983970920384247
ENST00000842450.1,31.757138449149473
ENST00000475079.1,134.95358475608046
ENST00000479559.1,132.73552121961131
ENST00000650657.1,36.956315982859785
ENST00000493176.1,15.325004425919838
ENST00000361640.5,127.17231039040063
ENST00000604801.1,23.86322117750375
ENST00000830854.1,40.44613758898941
ENST00000492217.1,434.9186670621891
ENST00000432465.1,133.59445505178343
ENST00000674278.1,23.269964928770264
ENST00000816990.1,190.54283069489688
ENST00000485362.1,76.27513618380193
ENST00000816791.1,4.767196011487621
ENST00000416470.2,1242.8761029949867
ENST00000602450.1,7.078074078073146
ENST00000817147.1,378.56668156946455
ENST00000289753.2,1.0989641331745146
ENST00000488449.1,96.81755114520455
ENST00000375121.4,176.3596624871293
ENST00000454736.2,18.156798722013722
ENST00000481686.1,46.57320118286047
ENST00000834716.1,198.86017647919792
ENST00000375116.3,244.71201334892376
ENST00000488028.3,221.98345281398835
ENST00000461140.1,553.8932664237344
ENST00000747726.1,242.84977082009232
ENST00000478803.1,4.400488625988573
ENST00000617227.1,76.5011670291742
ENST00000825565.1,199.861990970277
ENST00000465062.1,84.95745975037663
ENST00000431027.1,3.350231613367955
ENST00000442226.1,597.7502951815889
ENST00000375099.4,24.02625648939608
ENST00000734304.1,326.2549770361841
ENST00000641138.1,32.372586868706634
ENST00000805036.1,86.17274314098577
ENST00000816671.1,95.452884710015
ENST00000641937.1,278.16341294711333
ENST00000798748.1,127.601946574152
ENST00000743511.1,56.894600900042995
ENST00000702401.1,186.63971870673325
ENST00000264198.5,27.519365443579282
ENST00000443195.1,27.36607933199971
ENST00000332947.6,5.117725129979359
ENST00000375071.4,67.10609169199138
ENST00000400490.2,32.743563437165875
ENST00000451424.1,1.8798396156034913
ENST00000477229.1,16.35534088536484
ENST00000743340.1,274.4482364553051
ENST00000463389.1,12.969141944295517
ENST00000440621.1,43.591479186463005
ENST00000519434.1,79.69587225311366
ENST00000759186.1,37.96421550966506
ENST00000436642.2,71.84625730861343
ENST00000443615.1,449.84528252026814
ENST00000634778.1,43.53305427020416
ENST00000420703.1,21.693837434094316
ENST00000430808.1,14.108323331294446
ENST00000669329.1,82.6943308131318
ENST00000463334.2,617.7609032637805
ENST00000848646.1,63.273692516108426
ENST00000655030.1,2.169383743409431
ENST00000743073.1,48.78579095868173
ENST00000486095.1,155.49173373639408
ENST00000443127.1,6.434612798248315
ENST00000423921.1,144.9542774005393
ENST00000481504.2,257.19679226969197
ENST00000436658.1,55.34542261047556
ENST00000732920.1,58.4064853994847
ENST00000477050.1,83.52127412126312
ENST00000455962.2,280.958414475197
ENST00000811704.1,16.604627061881338
ENST00000464457.1,714.7297296440609
ENST00000489108.1,160.25526637262675
ENST00000434488.2,408.08440124395656
ENST00000484271.1,53.31145156676369
ENST00000439717.2,65.55829993819711
ENST00000811000.1,21.864207885147415
ENST00000423231.1,51.87656777718207
ENST00000775044.1,263.28948059242316
ENST00000636906.1,44.53148501726113
ENST00000473526.1,34.800530883859636
ENST00000648697.1,390.8631054935959
ENST00000485776.3,365.5813345375153
ENST00000400271.2,187.16251903924507
ENST00000466485.3,28.121641118270414
ENST00000774640.1,653.872187796945
ENST00000452322.2,9.006607561602781
ENST00000695856.1,1.9147472288230885
